date,instrument,score
2019-11-27,SC,0.10851366869911705
2019-11-27,SP,-4.722263128322879
2019-11-27,SR,2.209664531792685
2019-11-27,T,2.4027255003619055
2019-11-27,UR,-4.44383574418145
2019-11-28,AL,1.3684303053348181
2019-11-28,AP,1.3081571015865658
2019-11-28,C,1.5946946565115976
2019-11-28,CF,-0.4339237077500078
2019-11-28,FG,-4.71207582033493
2019-11-28,JD,-4.1732197531514
2019-11-28,LH,
2019-11-28,M,-7.326250284629657
2019-11-28,MA,-5.802545752640703
2019-11-28,P,5.612097911266272
2019-11-28,RB,6.510858542256462
2019-11-28,RU,3.608921236995708
2019-11-28,SC,0.7332059368531537
2019-11-28,SP,-3.8637120721285267
2019-11-28,SR,0.9686402825561199
2019-11-28,T,2.7491436001810348
2019-11-28,UR,-4.764522335018861
2019-11-29,AL,1.503135827652518
2019-11-29,AP,2.379936164931905
2019-11-29,C,1.254224554588019
2019-11-29,CF,-0.22995922163478708
2019-11-29,FG,-3.7803140800283277
2019-11-29,JD,-4.779684881543494
2019-11-29,LH,
2019-11-29,M,-7.898882708000931
2019-11-29,MA,-4.320974041943444
2019-11-29,P,4.918121581097126
2019-11-29,RB,6.68625837809766
2019-11-29,RU,3.608921236995708
2019-11-29,SC,1.172060202971425
2019-11-29,SP,-3.8637120721285267
2019-11-29,SR,0.7448034284664339
2019-11-29,T,3.261675572376982
2019-11-29,UR,-2.9251044979369887
2019-12-02,AL,0.5773264518461301
2019-12-02,AP,1.9716915279244944
2019-12-02,C,-0.3476671725803769
2019-12-02,CF,0.2597809463076983
2019-12-02,FG,-2.632690834746398
2019-12-02,JD,-6.568288064116586
2019-12-02,LH,
2019-12-02,M,-6.09310668578943
2019-12-02,MA,-2.181834832978164
2019-12-02,P,5.293995667354695
2019-12-02,RB,8.038009005409481
2019-12-02,RU,5.205943118463749
2019-12-02,SC,1.1450751371843308
2019-12-02,SP,-2.375478737842596
2019-12-02,SR,0.6051336824328439
2019-12-02,T,3.4393252133148553
2019-12-02,UR,-1.1373190867089307
2019-12-03,AL,0.44615751000195636
2019-12-03,AP,1.4320805813282869
2019-12-03,C,-1.875992034401145
2019-12-03,CF,-1.201215992279758
2019-12-03,FG,-2.4964316490998906
2019-12-03,JD,-5.513232747386336
2019-12-03,LH,
2019-12-03,M,-6.156257742599972
2019-12-03,MA,-3.3377840195416404
2019-12-03,P,2.64398473640831
2019-12-03,RB,4.8154961698994665
2019-12-03,RU,3.573685262912661
2019-12-03,SC,0.8949820533817106
2019-12-03,SP,-4.431188082185183
2019-12-03,SR,-0.6158285109739812
2019-12-03,T,4.001864151406416
2019-12-03,UR,-1.4093986833514431
2019-12-04,AL,-0.5866782872223375
2019-12-04,AP,0.2625036041607444
2019-12-04,C,-2.632588287562533
2019-12-04,CF,-1.6035913744268104
2019-12-04,FG,-1.0006504065728223
2019-12-04,JD,-6.058770104311213
2019-12-04,LH,
2019-12-04,M,-6.852734342901266
2019-12-04,MA,-3.656062302137549
2019-12-04,P,1.743541383403055
2019-12-04,RB,4.050782726506694
2019-12-04,RU,2.55571537792568
2019-12-04,SC,1.6628666629788003
2019-12-04,SP,-5.550747037952509
2019-12-04,SR,-1.0883049015734392
2019-12-04,T,5.420502567569011
2019-12-04,UR,-0.7510614090533883
2019-12-05,AL,0.43906240629091764
2019-12-05,AP,0.8406378097622558
2019-12-05,C,-4.131356280414263
2019-12-05,CF,-3.1453426236731863
2019-12-05,FG,-1.0686624144194612
2019-12-05,JD,-5.016321491586204
2019-12-05,LH,
2019-12-05,M,-5.260220453083392
2019-12-05,MA,-4.192815345790627
2019-12-05,P,1.4030787855915605
2019-12-05,RB,4.573010671315416
2019-12-05,RU,2.354042238571343
2019-12-05,SC,1.9365990352163593
2019-12-05,SP,-5.550747037952509
2019-12-05,SR,-2.6010261261955567
2019-12-05,T,4.185858974422361
2019-12-05,UR,-0.6190437658874798
2019-12-06,AL,0.9160153059928404
2019-12-06,AP,1.0059047875746643
2019-12-06,C,-5.0405876277646655
2019-12-06,CF,-2.3668607675570135
2019-12-06,FG,-1.5713369600685683
2019-12-06,JD,-7.710551860949517
2019-12-06,LH,
2019-12-06,M,-5.041055197024402
2019-12-06,MA,-3.5931075227913016
2019-12-06,P,2.364676580042414
2019-12-06,RB,4.366244764937337
2019-12-06,RU,2.559247690966748
2019-12-06,SC,3.113567039158251
2019-12-06,SP,-5.719470292390015
2019-12-06,SR,-2.5678632310682685
2019-12-06,T,4.113544948282011
2019-12-06,UR,-0.5301501886645806
2019-12-09,AL,0.8583708127801808
2019-12-09,AP,1.423573951281639
2019-12-09,C,-4.920317067771426
2019-12-09,CF,-2.67900462248295
2019-12-09,FG,-1.1752523911514043
2019-12-09,JD,-3.688954998402058
2019-12-09,LH,
2019-12-09,M,-6.560318557073711
2019-12-09,MA,-4.388180900855113
2019-12-09,P,1.2186025584837572
2019-12-09,RB,4.591112072158441
2019-12-09,RU,3.1502378043995276
2019-12-09,SC,0.38011896740938084
2019-12-09,SP,-7.954373939998542
2019-12-09,SR,-2.9071294097827454
2019-12-09,T,2.728812873149559
2019-12-09,UR,-0.9161725995949818
2019-12-10,AL,0.5526130536870372
2019-12-10,AP,1.0017919488324445
2019-12-10,C,-4.222682433170648
2019-12-10,CF,-4.36689143055227
2019-12-10,FG,-1.7511140014079039
2019-12-10,JD,-3.7122375374122676
2019-12-10,LH,
2019-12-10,M,-5.467542342965298
2019-12-10,MA,-3.8892014606182275
2019-12-10,P,0.6529742902303859
2019-12-10,RB,2.992221578698457
2019-12-10,RU,2.1374895940140886
2019-12-10,SC,-0.9368926287829275
2019-12-10,SP,-8.161361223701633
2019-12-10,SR,-3.3116095228633307
2019-12-10,T,1.7471889111343184
2019-12-10,UR,-1.858276291980378
2019-12-11,AL,0.9805334176521171
2019-12-11,AP,1.9172093286551843
2019-12-11,C,-3.104156881205829
2019-12-11,CF,-4.431613614809941
2019-12-11,FG,-0.6988362419217038
2019-12-11,JD,-3.1019348523779957
2019-12-11,LH,
2019-12-11,M,-4.761279784860945
2019-12-11,MA,-2.4753701293291943
2019-12-11,P,0.8670919898127348
2019-12-11,RB,2.9371700321776943
2019-12-11,RU,3.212941602426875
2019-12-11,SC,-0.7055190004591404
2019-12-11,SP,-7.317014774805042
2019-12-11,SR,-3.7195753865060075
2019-12-11,T,1.8564452656849861
2019-12-11,UR,-0.04469914619564732
2019-12-12,AL,0.18238664168095042
2019-12-12,AP,1.4134443248450974
2019-12-12,C,-2.5704882313583233
2019-12-12,CF,-2.7413230751325783
2019-12-12,FG,-2.1430832357600194
2019-12-12,JD,-3.7540803489077073
2019-12-12,LH,
2019-12-12,M,-3.952594840712126
2019-12-12,MA,-0.793841460497495
2019-12-12,P,1.814119702206912
2019-12-12,RB,3.221425535621714
2019-12-12,RU,4.568972050010673
2019-12-12,SC,0.9358943079439954
2019-12-12,SP,-6.162260035356489
2019-12-12,SR,-0.7168114969360313
2019-12-12,T,2.1133340754842966
2019-12-12,UR,2.138914059884569
2019-12-13,AL,-1.4764857597952465
2019-12-13,AP,1.926366285036766
2019-12-13,C,-3.784430183238725
2019-12-13,CF,-1.2752469777809752
2019-12-13,FG,-2.2919314261418156
2019-12-13,JD,-3.8072789830330427
2019-12-13,LH,
2019-12-13,M,-4.637605404583054
2019-12-13,MA,-0.22038532072760497
2019-12-13,P,2.0506006447891654
2019-12-13,RB,3.9193602888056303
2019-12-13,RU,5.778884297756587
2019-12-13,SC,1.5961206003348698
2019-12-13,SP,-7.14686143623921
2019-12-13,SR,-1.6479438420427923
2019-12-13,T,2.035418972481922
2019-12-13,UR,3.6246382667934527
2019-12-16,AL,1.3106557072652802
2019-12-16,AP,2.088736818721367
2019-12-16,C,-3.7119290491854895
2019-12-16,CF,-0.6431285832305023
2019-12-16,FG,-0.5677285606812975
2019-12-16,JD,-3.827146828862726
2019-12-16,LH,
2019-12-16,M,-0.905635194039034
2019-12-16,MA,1.4099708467688459
2019-12-16,P,1.2487870701019215
2019-12-16,RB,5.907010233278958
2019-12-16,RU,5.5015655612599055
2019-12-16,SC,2.6398475973002955
2019-12-16,SP,-5.491453438852617
2019-12-16,SR,0.37955180609218786
2019-12-16,T,0.3672233378123265
2019-12-16,UR,4.632877471819241
2019-12-17,AL,3.1135973068103233
2019-12-17,AP,2.095315876343903
2019-12-17,C,-1.2608197404159276
2019-12-17,CF,-0.7712481178763211
2019-12-17,FG,0.4890307634939445
2019-12-17,JD,-4.700319314608994
2019-12-17,LH,
2019-12-17,M,-0.7869475224472108
2019-12-17,MA,1.230418691129867
2019-12-17,P,1.2997617382186
2019-12-17,RB,4.648671756977704
2019-12-17,RU,4.982097381790852
2019-12-17,SC,2.1363250519290773
2019-12-17,SP,-5.344783995428949
2019-12-17,SR,-0.4595552999675321
2019-12-17,T,1.7727962477640657
2019-12-17,UR,4.148285821620194
2019-12-18,AL,3.6284509870820534
2019-12-18,AP,2.2628931105390295
2019-12-18,C,-1.7545622385632018
2019-12-18,CF,-2.2259282230819375
2019-12-18,FG,0.21053099845486523
2019-12-18,JD,-4.277583933198557
2019-12-18,LH,
2019-12-18,M,-0.23764592120235734
2019-12-18,MA,0.7672362146801339
2019-12-18,P,1.1943481733637409
2019-12-18,RB,5.390519101831459
2019-12-18,RU,5.474235987705259
2019-12-18,SC,2.803615881096003
2019-12-18,SP,-4.593438824971446
2019-12-18,SR,0.07183891573719221
2019-12-18,T,1.636548241746458
2019-12-18,UR,3.5737560887170106
2019-12-19,AL,3.7093139663087173
2019-12-19,AP,3.408052140406347
2019-12-19,C,-1.5575105581328765
2019-12-19,CF,-1.0961751112480385
2019-12-19,FG,-1.3077273442692268
2019-12-19,JD,-4.548261459026782
2019-12-19,LH,
2019-12-19,M,-0.6340312192231313
2019-12-19,MA,2.544949546915982
2019-12-19,P,1.892239168718751
2019-12-19,RB,3.9974680220824825
2019-12-19,RU,4.6101889983677955
2019-12-19,SC,2.18680417509754
2019-12-19,SP,-4.438630923899044
2019-12-19,SR,-0.7005368938381344
2019-12-19,T,2.222493487952018
2019-12-19,UR,4.51475044929015
2019-12-20,AL,4.859063934868033
2019-12-20,AP,3.5761214169103006
2019-12-20,C,-2.6299481665026376
2019-12-20,CF,-1.0609761757898852
2019-12-20,FG,-0.5745372671591471
2019-12-20,JD,-4.379881136860391
2019-12-20,LH,
2019-12-20,M,-1.3113827181045439
2019-12-20,MA,2.0480469267883756
2019-12-20,P,2.7210086618543596
2019-12-20,RB,3.3356881911677676
2019-12-20,RU,5.83174305818425
2019-12-20,SC,3.049507469968917
2019-12-20,SP,-3.377171473416246
2019-12-20,SR,0.17551141623827354
2019-12-20,T,0.6687010338516501
2019-12-20,UR,3.7500518310170663
2019-12-23,AL,3.0772658671930575
2019-12-23,AP,7.0185553684646
2019-12-23,C,-4.9943884126243665
2019-12-23,CF,-1.2310026333425201
2019-12-23,FG,-0.21743980423232795
2019-12-23,JD,-3.8667327935688443
2019-12-23,LH,
2019-12-23,M,-1.0185814908000108
2019-12-23,MA,2.021678549278492
2019-12-23,P,2.636057144155607
2019-12-23,RB,2.1760541456687608
2019-12-23,RU,4.724227989636676
2019-12-23,SC,2.986259434625928
2019-12-23,SP,-4.171166974512582
2019-12-23,SR,-1.1671001158470156
2019-12-23,T,-1.7828513464346099
2019-12-23,UR,6.502962260005358
2019-12-24,AL,5.1468548724628445
2019-12-24,AP,5.46423663027693
2019-12-24,C,-5.259982483843192
2019-12-24,CF,0.29067658162428256
2019-12-24,FG,-0.4330164701527489
2019-12-24,JD,-3.8157777311106633
2019-12-24,LH,
2019-12-24,M,-0.9131620033395945
2019-12-24,MA,4.098166476689612
2019-12-24,P,2.555785917900886
2019-12-24,RB,0.8181249665879189
2019-12-24,RU,5.411336001328843
2019-12-24,SC,3.3973454406652848
2019-12-24,SP,-2.647445211560746
2019-12-24,SR,-1.7718234942223625
2019-12-24,T,-3.681513769631688
2019-12-24,UR,6.567675800778968
2019-12-25,AL,5.597973809755723
2019-12-25,AP,2.016789388085293
2019-12-25,C,-3.8069617474409867
2019-12-25,CF,-0.8029553238561192
2019-12-25,FG,0.9932919068241095
2019-12-25,JD,-3.02464134991937
2019-12-25,LH,
2019-12-25,M,-0.10667177610273088
2019-12-25,MA,3.022999236774445
2019-12-25,P,0.33009930058129294
2019-12-25,RB,-0.21600363798664324
2019-12-25,RU,2.3072879816107235
2019-12-25,SC,6.066392862587663
2019-12-25,SP,-2.9169730715171376
2019-12-25,SR,-2.48486945188188
2019-12-25,T,-3.874969897809905
2019-12-25,UR,5.1998980010518805
2019-12-26,AL,5.708223554791913
2019-12-26,AP,2.3999810870443636
2019-12-26,C,-5.48962217840459
2019-12-26,CF,1.980689590440323
2019-12-26,FG,4.654877209478591
2019-12-26,JD,-2.4439905672082127
2019-12-26,LH,
2019-12-26,M,-0.9142604857874016
2019-12-26,MA,2.726834638611713
2019-12-26,P,1.361599463515814
2019-12-26,RB,1.9968284008183435
2019-12-26,RU,0.29427769543575394
2019-12-26,SC,5.6674180696436816
2019-12-26,SP,-3.42136422367621
2019-12-26,SR,-0.9146222253306445
2019-12-26,T,-3.4984200522065225
2019-12-26,UR,6.122853887136287
2019-12-27,AL,5.46572900429462
2019-12-27,AP,2.099588145427461
2019-12-27,C,-4.563732936451217
2019-12-27,CF,1.3994310852749068
2019-12-27,FG,3.8501336875184435
2019-12-27,JD,-3.9424459160840466
2019-12-27,LH,
2019-12-27,M,-0.36327140790976964
2019-12-27,MA,3.102292355141861
2019-12-27,P,2.3180630294413564
2019-12-27,RB,0.9599901142133608
2019-12-27,RU,0.26760479117468655
2019-12-27,SC,4.972417894204179
2019-12-27,SP,-3.5080278606078372
2019-12-27,SR,0.46263968161544816
2019-12-27,T,-1.1981213708038176
2019-12-27,UR,4.355210631835577
2019-12-30,AL,6.484889890298528
2019-12-30,AP,2.0679046833708137
2019-12-30,C,-2.673368631711219
2019-12-30,CF,0.6478089391503496
2019-12-30,FG,2.9577001906695037
2019-12-30,JD,-4.3061265360876995
2019-12-30,LH,
2019-12-30,M,-0.20568007692745355
2019-12-30,MA,1.897932420855898
2019-12-30,P,0.9656992324739274
2019-12-30,RB,0.7206629542180653
2019-12-30,RU,-1.1863116647784313
2019-12-30,SC,3.448264368630976
2019-12-30,SP,-1.8571111947323475
2019-12-30,SR,-0.850994463461351
2019-12-30,T,0.3580137731102347
2019-12-30,UR,2.947806278517995
2019-12-31,AL,8.173130756142447
2019-12-31,AP,1.6763751488145728
2019-12-31,C,-1.7003196389987851
2019-12-31,CF,0.2635878831046125
2019-12-31,FG,4.024415078567081
2019-12-31,JD,-5.162300437067882
2019-12-31,LH,
2019-12-31,M,-0.4642308539221972
2019-12-31,MA,2.4374382052798467
2019-12-31,P,4.740755920754226
2019-12-31,RB,2.4984646298019357
2019-12-31,RU,0.549460021848081
2019-12-31,SC,4.775994743736936
2019-12-31,SP,-1.645513998707348
2019-12-31,SR,-0.6053173789934553
2019-12-31,T,-0.1044430241530469
2019-12-31,UR,2.240907707375342
2020-01-02,AL,8.567996392423392
2020-01-02,AP,3.269736264668034
2020-01-02,C,-0.5996994740607867
2020-01-02,CF,0.0
2020-01-02,FG,2.0112656390593613
2020-01-02,JD,-4.521815918171594
2020-01-02,LH,
2020-01-02,M,-0.3118090031959847
2020-01-02,MA,3.172827497489801
2020-01-02,P,5.106373535188196
2020-01-02,RB,2.1832264913613075
2020-01-02,RU,0.9903533806400886
2020-01-02,SC,4.88641316583817
2020-01-02,SP,-1.1430812869547156
2020-01-02,SR,1.0948883512267886
2020-01-02,T,0.6241745221112303
2020-01-02,UR,1.581347792203285
2020-01-03,AL,3.8221785774331467
2020-01-03,AP,3.761776962739093
2020-01-03,C,2.1249859003168203
2020-01-03,CF,1.751360777792813
2020-01-03,FG,2.373716938302027
2020-01-03,JD,-4.80851099883047
2020-01-03,LH,
2020-01-03,M,-0.9369503006112662
2020-01-03,MA,3.963067477907631
2020-01-03,P,6.507889342033727
2020-01-03,RB,2.685833542626444
2020-01-03,RU,0.8443915391049147
2020-01-03,SC,5.342921963892667
2020-01-03,SP,-0.36406518840819785
2020-01-03,SR,0.02679098997503173
2020-01-03,T,1.1813759584857706
2020-01-03,UR,2.132800837537501
2020-01-06,AL,3.2717282028874486
2020-01-06,AP,2.682581508936739
2020-01-06,C,1.3492710325919106
2020-01-06,CF,3.078391915232765
2020-01-06,FG,2.8716363917023258
2020-01-06,JD,-5.713447281532923
2020-01-06,LH,
2020-01-06,M,-1.8255211132459428
2020-01-06,MA,4.778820212290573
2020-01-06,P,6.475529431418908
2020-01-06,RB,2.948797617959719
2020-01-06,RU,1.622790153060643
2020-01-06,SC,5.837687384491338
2020-01-06,SP,1.4125173514090694
2020-01-06,SR,1.817109460779079
2020-01-06,T,0.9209842884523434
2020-01-06,UR,1.7911002766470185
2020-01-07,AL,2.7469863694677996
2020-01-07,AP,-1.229122402980216
2020-01-07,C,2.7285064625749005
2020-01-07,CF,6.1055691653264645
2020-01-07,FG,3.2670912675219594
2020-01-07,JD,-10.333553024730467
2020-01-07,LH,
2020-01-07,M,1.5529073406943854
2020-01-07,MA,6.557558622617312
2020-01-07,P,8.006395465359521
2020-01-07,RB,2.68901261871153
2020-01-07,RU,2.001710762773562
2020-01-07,SC,11.342931850199502
2020-01-07,SP,4.916560182392032
2020-01-07,SR,3.6074725768543643
2020-01-07,T,3.0706044747208563
2020-01-07,UR,2.89644659186836
2020-01-08,AL,3.03739300489841
2020-01-08,AP,-2.0221857781605257
2020-01-08,C,1.4167143840653649
2020-01-08,CF,6.707763398857522
2020-01-08,FG,2.855307966844787
2020-01-08,JD,-8.946329506666416
2020-01-08,LH,
2020-01-08,M,0.9273310546961164
2020-01-08,MA,3.771363035812452
2020-01-08,P,8.298581509576257
2020-01-08,RB,4.450921924008856
2020-01-08,RU,1.259472638347788
2020-01-08,SC,9.418700383433015
2020-01-08,SP,3.2673073045038956
2020-01-08,SR,2.9858649422695156
2020-01-08,T,2.0554508364339035
2020-01-08,UR,3.3501245699283446
2020-01-09,AL,2.50970718152265
2020-01-09,AP,-3.133270697345496
2020-01-09,C,2.5346304064705785
2020-01-09,CF,7.262596290512893
2020-01-09,FG,3.012316785673358
2020-01-09,JD,-9.649655656807573
2020-01-09,LH,
2020-01-09,M,1.543733642932846
2020-01-09,MA,3.828387312597989
2020-01-09,P,8.032370874226455
2020-01-09,RB,3.6292404921673294
2020-01-09,RU,-0.31636704561854984
2020-01-09,SC,8.759806288914755
2020-01-09,SP,3.7670971177410837
2020-01-09,SR,3.4126606697156157
2020-01-09,T,0.8194685788687402
2020-01-09,UR,1.801626261436974
2020-01-10,AL,2.947792282310674
2020-01-10,AP,-4.134987683015255
2020-01-10,C,2.778330840100457
2020-01-10,CF,6.87773432552652
2020-01-10,FG,6.538146424288001
2020-01-10,JD,-9.970811733445991
2020-01-10,LH,
2020-01-10,M,0.301254694797761
2020-01-10,MA,3.952940293339413
2020-01-10,P,6.7010839932780675
2020-01-10,RB,3.78012528921788
2020-01-10,RU,-2.76149677095752
2020-01-10,SC,7.922515163855761
2020-01-10,SP,2.7239189314939347
2020-01-10,SR,2.8533797886788523
2020-01-10,T,0.5252437582329541
2020-01-10,UR,-0.7897862851668317
2020-01-13,AL,4.508223198191213
2020-01-13,AP,-5.389705795310283
2020-01-13,C,1.0724787037615016
2020-01-13,CF,6.076875552938398
2020-01-13,FG,6.06267026610243
2020-01-13,JD,-10.614759411669672
2020-01-13,LH,
2020-01-13,M,-0.48010686274346737
2020-01-13,MA,5.935816721471097
2020-01-13,P,6.189146305852522
2020-01-13,RB,3.382280403004761
2020-01-13,RU,-1.1324212515999914
2020-01-13,SC,8.489910719619893
2020-01-13,SP,1.1104415200217959
2020-01-13,SR,3.453116955621643
2020-01-13,T,2.7033232175351403
2020-01-13,UR,-0.15158249600566243
2020-01-14,AL,2.9774951767583255
2020-01-14,AP,-4.777701323227452
2020-01-14,C,3.601299162389446
2020-01-14,CF,7.5395333519009915
2020-01-14,FG,5.4044281045504015
2020-01-14,JD,-9.127228670016397
2020-01-14,LH,
2020-01-14,M,-1.715268823679979
2020-01-14,MA,5.279216114451384
2020-01-14,P,5.632957811134593
2020-01-14,RB,2.0907486297654962
2020-01-14,RU,-0.09133320353565881
2020-01-14,SC,4.601931038339123
2020-01-14,SP,0.9493767207694499
2020-01-14,SR,4.0915974869516525
2020-01-14,T,1.9493588689617278
2020-01-14,UR,-0.30767177593693107
2020-01-15,AL,3.282519932985236
2020-01-15,AP,-6.101822800784533
2020-01-15,C,1.507166642587862
2020-01-15,CF,7.2749145339309225
2020-01-15,FG,4.631723870168861
2020-01-15,JD,-8.543512003286956
2020-01-15,LH,
2020-01-15,M,-2.289614763759011
2020-01-15,MA,6.432279494879101
2020-01-15,P,5.145443610472508
2020-01-15,RB,3.500639795270828
2020-01-15,RU,-0.2439119549130456
2020-01-15,SC,5.091802449297516
2020-01-15,SP,3.42690306625821
2020-01-15,SR,4.286440187648585
2020-01-15,T,1.620890446410251
2020-01-15,UR,0.0
2020-01-16,AL,1.6382105174190282
2020-01-16,AP,-7.323415218654568
2020-01-16,C,2.090075670874081
2020-01-16,CF,7.817801218088126
2020-01-16,FG,3.9602815853175013
2020-01-16,JD,-9.491759511918936
2020-01-16,LH,
2020-01-16,M,-3.4553264324191058
2020-01-16,MA,3.4554191228315116
2020-01-16,P,7.102816514526592
2020-01-16,RB,0.49727191587578246
2020-01-16,RU,-1.7733313285663326
2020-01-16,SC,1.5401080691796627
2020-01-16,SP,3.1250121731358766
2020-01-16,SR,3.6628162104506745
2020-01-16,T,1.7257760098531576
2020-01-16,UR,-0.3734457479594552
2020-01-17,AL,3.4035455087592936
2020-01-17,AP,-6.0004003817854725
2020-01-17,C,0.765641943618423
2020-01-17,CF,7.205397040345191
2020-01-17,FG,5.196094629565434
2020-01-17,JD,-9.864987745336538
2020-01-17,LH,
2020-01-17,M,-4.243590951353675
2020-01-17,MA,2.625633689935929
2020-01-17,P,7.408575045933254
2020-01-17,RB,1.2987324357863357
2020-01-17,RU,-0.8341435059332468
2020-01-17,SC,1.246914357602035
2020-01-17,SP,2.707798502832299
2020-01-17,SR,4.94387431551293
2020-01-17,T,3.0589736106656455
2020-01-17,UR,-0.22278371036442723
2020-01-20,AL,0.9039925769178634
2020-01-20,AP,-8.378464391635475
2020-01-20,C,2.8835411683124317
2020-01-20,CF,7.834511652732543
2020-01-20,FG,2.4727443105449005
2020-01-20,JD,-7.743807487429167
2020-01-20,LH,
2020-01-20,M,-3.813927354473729
2020-01-20,MA,4.358898943540671
2020-01-20,P,5.486263266649696
2020-01-20,RB,0.18325946538362023
2020-01-20,RU,1.2800195416230877
2020-01-20,SC,1.074833182167741
2020-01-20,SP,3.565300922410354
2020-01-20,SR,5.747493515075318
2020-01-20,T,3.9285061627237616
2020-01-20,UR,1.7349606724877757
2020-01-21,AL,0.9039925769178634
2020-01-21,AP,-8.959143491798887
2020-01-21,C,2.8835411683124317
2020-01-21,CF,5.0654439356021355
2020-01-21,FG,2.9240862522526254
2020-01-21,JD,-7.9503293001898365
2020-01-21,LH,
2020-01-21,M,-4.53955816494708
2020-01-21,MA,4.560806092281627
2020-01-21,P,2.9475505807731506
2020-01-21,RB,2.401413667994234
2020-01-21,RU,0.8228566378048917
2020-01-21,SC,-0.28631029062286634
2020-01-21,SP,3.4924107397449498
2020-01-21,SR,7.632106692061601
2020-01-21,T,3.5494428686109085
2020-01-21,UR,1.7349606724877757
2020-01-22,AL,0.3120907880830987
2020-01-22,AP,-7.942701529528378
2020-01-22,C,4.5917339309680365
2020-01-22,CF,3.0728491211094457
2020-01-22,FG,4.299173190868689
2020-01-22,JD,-7.495359471196143
2020-01-22,LH,
2020-01-22,M,-2.498161914750816
2020-01-22,MA,3.570176829693074
2020-01-22,P,1.9435470550658207
2020-01-22,RB,1.3610624421193736
2020-01-22,RU,-0.3710545547648048
2020-01-22,SC,-0.4413013340523767
2020-01-22,SP,3.179956284213296
2020-01-22,SR,7.0967710788171825
2020-01-22,T,5.752058297414201
2020-01-22,UR,1.9348785484633864
2020-01-23,AL,2.083440871941048
2020-01-23,AP,-6.562930373221591
2020-01-23,C,5.493692987239972
2020-01-23,CF,4.002839245127353
2020-01-23,FG,3.1026579675930357
2020-01-23,JD,-5.719467752912904
2020-01-23,LH,
2020-01-23,M,-3.063518175213281
2020-01-23,MA,4.005061379721476
2020-01-23,P,2.147347998913053
2020-01-23,RB,2.2568679276844117
2020-01-23,RU,0.5601074461199915
2020-01-23,SC,-0.6556226802375754
2020-01-23,SP,4.399032829899906
2020-01-23,SR,7.308403857808044
2020-01-23,T,5.752058297414201
2020-01-23,UR,3.6384653606068316
2020-02-03,AL,1.1945811441930076
2020-02-03,AP,-5.306457731744126
2020-02-03,C,6.908101646992504
2020-02-03,CF,3.6157619852733034
2020-02-03,FG,3.4387131177724757
2020-02-03,JD,-5.1473204437527516
2020-02-03,LH,
2020-02-03,M,-2.5033556465428055
2020-02-03,MA,2.8659622582870883
2020-02-03,P,1.9920873853875294
2020-02-03,RB,1.9939396037911872
2020-02-03,RU,1.8318572205890742
2020-02-03,SC,-1.032689689997019
2020-02-03,SP,4.014055531129321
2020-02-03,SR,7.115299884050834
2020-02-03,T,6.034233766625323
2020-02-03,UR,1.4579321984527185
2020-02-04,AL,0.8377031997309149
2020-02-04,AP,-5.589991378313322
2020-02-04,C,6.163191620004421
2020-02-04,CF,3.344168313988372
2020-02-04,FG,3.664552819706753
2020-02-04,JD,-2.619725281809429
2020-02-04,LH,
2020-02-04,M,-2.375664448791084
2020-02-04,MA,3.4236098759341718
2020-02-04,P,0.5331258045363559
2020-02-04,RB,2.5524219726628306
2020-02-04,RU,0.5292496180848273
2020-02-04,SC,-1.0074799810371826
2020-02-04,SP,5.469684479071322
2020-02-04,SR,3.5852187334072645
2020-02-04,T,5.974641841171402
2020-02-04,UR,2.7288506311029863
2020-02-05,AL,0.07461616003834806
2020-02-05,AP,-5.933370411775844
2020-02-05,C,3.0817466177985366
2020-02-05,CF,2.4213403169096224
2020-02-05,FG,2.925199327234067
2020-02-05,JD,-2.3194851609824334
2020-02-05,LH,
2020-02-05,M,-1.6965732860577885
2020-02-05,MA,2.3122854608373316
2020-02-05,P,-1.0818934348700375
2020-02-05,RB,0.8175448675414845
2020-02-05,RU,-0.511055358905238
2020-02-05,SC,-1.1438878687675473
2020-02-05,SP,0.8318330917945167
2020-02-05,SR,3.6195941970728382
2020-02-05,T,6.599933712035701
2020-02-05,UR,0.2636516548818748
2020-02-06,AL,0.03734903536304617
2020-02-06,AP,-5.320405808196856
2020-02-06,C,2.056559008151211
2020-02-06,CF,1.7063324419841779
2020-02-06,FG,2.5900655837394293
2020-02-06,JD,-3.9662451011172792
2020-02-06,LH,
2020-02-06,M,-2.8317581896185136
2020-02-06,MA,1.847514653584992
2020-02-06,P,0.1729776281561282
2020-02-06,RB,1.2505557092600543
2020-02-06,RU,-2.040092944021145
2020-02-06,SC,-1.5391347179355712
2020-02-06,SP,0.1714259410062022
2020-02-06,SR,3.31719530403305
2020-02-06,T,6.00317216367613
2020-02-06,UR,1.1064181279360457
2020-02-07,AL,-0.4440205285414273
2020-02-07,AP,-4.816457996494606
2020-02-07,C,0.44491504401953746
2020-02-07,CF,0.6087256655877262
2020-02-07,FG,0.7345503806176888
2020-02-07,JD,-3.553893438449715
2020-02-07,LH,
2020-02-07,M,-3.66492607951602
2020-02-07,MA,1.4640558791038372
2020-02-07,P,0.36258316944010527
2020-02-07,RB,0.3626579613941427
2020-02-07,RU,-3.492443585446824
2020-02-07,SC,-2.8164945570818554
2020-02-07,SP,-0.7522355721105757
2020-02-07,SR,2.413139706532394
2020-02-07,T,6.775352659394882
